TALX,TALY,TALZ,BA,MNIX,MNIY,MNIZ
-60,-60,14,Outside defined BAs,-62,-61,11
-58,-60,14,Left-AngGyrus (39),-60,-61,11
-56,-60,14,Left-AngGyrus (39),-57,-61,11
-54,-60,14,Left-AngGyrus (39),-55,-61,11
-52,-60,14,Left-AngGyrus (39),-53,-61,11
-50,-60,14,Left-AngGyrus (39),-51,-61,11
-48,-60,14,Left-AngGyrus (39),-49,-61,11
-46,-60,14,Left-AngGyrus (39),-47,-61,11
-44,-60,14,Left-AngGyrus (39),-45,-61,11
-42,-60,14,Left-AngGyrus (39),-43,-61,11
-60,-58,14,Left-AngGyrus (39),-62,-59,11
-58,-58,14,Left-AngGyrus (39),-60,-59,11
-56,-58,14,Left-AngGyrus (39),-58,-59,11
-54,-58,14,Left-AngGyrus (39),-56,-59,11
-52,-58,14,Left-AngGyrus (39),-53,-59,11
-50,-58,14,Left-AngGyrus (39),-51,-59,11
-48,-58,14,Left-AngGyrus (39),-49,-59,11
-46,-58,14,Left-AngGyrus (39),-47,-59,10
-44,-58,14,Left-AngGyrus (39),-45,-59,11
-42,-58,14,Left-AngGyrus (39),-43,-59,11
-40,-58,14,Outside defined BAs,-41,-59,11
-62,-56,14,Outside defined BAs,-64,-57,11
-60,-56,14,Left-AngGyrus (39),-62,-57,11
-58,-56,14,Left-AngGyrus (39),-61,-57,11
-56,-56,14,Left-AngGyrus (39),-58,-57,11
-54,-56,14,Left-AngGyrus (39),-56,-57,11
-52,-56,14,Left-AngGyrus (39),-54,-57,11
-50,-56,14,Left-AngGyrus (39),-52,-57,11
-48,-56,14,Left-AngGyrus (39),-50,-57,10
-46,-56,14,Left-AngGyrus (39),-47,-57,11
-44,-56,14,Left-AngGyrus (39),-45,-57,11
-42,-56,14,Left-AngGyrus (39),-43,-57,11
-40,-56,14,Left-AngGyrus (39),-41,-57,11
-64,-54,14,Outside defined BAs,-66,-55,11
-62,-54,14,Left-AngGyrus (39),-64,-55,11
-60,-54,14,Left-AngGyrus (39),-62,-55,11
-58,-54,14,Left-AngGyrus (39),-60,-55,11
-56,-54,14,Left-AngGyrus (39),-58,-55,11
-54,-54,14,Left-AngGyrus (39),-57,-55,11
-52,-54,14,Left-AngGyrus (39),-54,-55,11
-50,-54,14,Left-AngGyrus (39),-52,-55,11
-48,-54,14,Left-AngGyrus (39),-50,-55,11
-46,-54,14,Left-AngGyrus (39),-48,-55,11
-44,-54,14,Left-AngGyrus (39),-46,-55,10
-42,-54,14,Left-AngGyrus (39),-43,-55,11
-40,-54,14,Left-AngGyrus (39),-41,-55,11
-64,-52,14,Outside defined BAs,-66,-53,11
-62,-52,14,Left-AngGyrus (39),-64,-53,11
-60,-52,14,Left-AngGyrus (39),-62,-53,11
-58,-52,14,Left-AngGyrus (39),-60,-53,11
-56,-52,14,Left-AngGyrus (39),-58,-53,11
-54,-52,14,Left-AngGyrus (39),-56,-53,11
-52,-52,14,Left-AngGyrus (39),-54,-53,11
-50,-52,14,Left-AngGyrus (39),-52,-53,11
-48,-52,14,Left-AngGyrus (39),-50,-53,11
-46,-52,14,Left-AngGyrus (39),-48,-53,11
-44,-52,14,Left-AngGyrus (39),-46,-53,11
-42,-52,14,Left-AngGyrus (39),-44,-53,11
-40,-52,14,Left-Fusiform (37),-42,-53,11
-66,-50,14,Outside defined BAs,-69,-51,11
-64,-50,14,Outside defined BAs,-67,-51,11
-62,-50,14,Left-AngGyrus (39),-65,-51,11
-60,-50,14,Left-AngGyrus (39),-62,-51,11
-58,-50,14,Left-AngGyrus (39),-60,-51,11
-56,-50,14,Left-AngGyrus (39),-58,-51,11
-54,-50,14,Left-AngGyrus (39),-56,-51,11
-52,-50,14,Left-AngGyrus (39),-54,-51,11
-50,-50,14,Left-AngGyrus (39),-52,-51,11
-48,-50,14,Left-AngGyrus (39),-50,-51,11
-46,-50,14,Left-MedTempGyrus (21),-48,-51,11
-44,-50,14,Left-MedTempGyrus (21),-46,-51,11
-42,-50,14,Left-MedTempGyrus (21),-44,-51,11
-40,-50,14,Left-Fusiform (37),-42,-51,11
-66,-48,14,Outside defined BAs,-69,-49,11
-64,-48,14,Outside defined BAs,-67,-49,11
-62,-48,14,Left-AngGyrus (39),-65,-49,11
-60,-48,14,Left-AngGyrus (39),-63,-49,11
-58,-48,14,Left-AngGyrus (39),-61,-49,11
-56,-48,14,Left-AngGyrus (39),-58,-49,11
-54,-48,14,Left-AngGyrus (39),-56,-49,11
-52,-48,14,Left-AngGyrus (39),-54,-49,11
-50,-48,14,Left-AngGyrus (39),-52,-49,11
-48,-48,14,Left-MedTempGyrus (21),-50,-49,11
-46,-48,14,Left-MedTempGyrus (21),-48,-49,11
-66,-46,14,Outside defined BAs,-69,-47,11
-64,-46,14,Outside defined BAs,-67,-47,11
-62,-46,14,Left-AngGyrus (39),-65,-47,11
-60,-46,14,Left-AngGyrus (39),-63,-47,11
-58,-46,14,Left-AngGyrus (39),-61,-47,11
-56,-46,14,Left-AngGyrus (39),-59,-47,11
-54,-46,14,Left-AngGyrus (39),-57,-47,11
-52,-46,14,Left-AngGyrus (39),-54,-47,11
-50,-46,14,Left-MedTempGyrus (21),-52,-47,11
-48,-46,14,Left-MedTempGyrus (21),-50,-47,11
-66,-44,14,Outside defined BAs,-69,-45,11
-64,-44,14,Left-SupTempGyrus (22),-67,-45,11
-62,-44,14,Left-SupTempGyrus (22),-65,-45,11
-60,-44,14,Left-SupTempGyrus (22),-63,-45,11
-58,-44,14,Left-SupTempGyrus (22),-61,-45,11
-56,-44,14,Left-SupTempGyrus (22),-59,-45,11
-54,-44,14,Left-SupTempGyrus (22),-57,-45,11
-52,-44,14,Left-SupTempGyrus (22),-55,-45,11
-50,-44,14,Left-MedTempGyrus (21),-52,-45,11
-48,-44,14,Left-MedTempGyrus (21),-50,-45,11
-46,-44,14,Left-MedTempGyrus (21),-48,-45,11
-44,-44,14,Outside defined BAs,-46,-45,11
-66,-42,14,Outside defined BAs,-69,-43,11
-64,-42,14,Left-SupTempGyrus (22),-67,-43,11
-62,-42,14,Left-SupTempGyrus (22),-65,-43,11
-60,-42,14,Left-SupTempGyrus (22),-63,-43,11
-58,-42,14,Left-SupTempGyrus (22),-61,-43,11
-56,-42,14,Left-SupTempGyrus (22),-59,-43,11
-54,-42,14,Left-SupTempGyrus (22),-57,-43,11
-52,-42,14,Left-SupTempGyrus (22),-55,-43,11
-50,-42,14,Left-MedTempGyrus (21),-53,-43,11
-48,-42,14,Left-MedTempGyrus (21),-50,-43,11
-46,-42,14,Left-MedTempGyrus (21),-48,-43,12
-44,-42,14,Outside defined BAs,-46,-43,12
-42,-42,14,Outside defined BAs,-44,-43,12
-66,-40,14,Outside defined BAs,-69,-41,11
-64,-40,14,Left-SupTempGyrus (22),-67,-41,11
-62,-40,14,Left-SupTempGyrus (22),-65,-41,11
-60,-40,14,Left-SupTempGyrus (22),-63,-41,11
-58,-40,14,Left-SupTempGyrus (22),-61,-41,11
-56,-40,14,Left-SupTempGyrus (22),-59,-41,11
-54,-40,14,Left-SupTempGyrus (22),-57,-41,11
-52,-40,14,Left-SupTempGyrus (22),-55,-41,11
-50,-40,14,Left-SupTempGyrus (22),-53,-41,12
-48,-40,14,Left-SupTempGyrus (22),-50,-41,12
-46,-40,14,Left-SupTempGyrus (22),-48,-41,12
-44,-40,14,Left-SupTempGyrus (22),-46,-41,12
-42,-40,14,Outside defined BAs,-44,-41,12
-66,-38,14,Outside defined BAs,-69,-39,11
-64,-38,14,Left-SupTempGyrus (22),-67,-39,11
-62,-38,14,Left-SupTempGyrus (22),-65,-39,11
-60,-38,14,Left-SupTempGyrus (22),-63,-39,11
-58,-38,14,Left-SupTempGyrus (22),-61,-39,11
-56,-38,14,Left-SupTempGyrus (22),-59,-39,12
-54,-38,14,Left-SupTempGyrus (22),-58,-39,12
-52,-38,14,Left-SupTempGyrus (22),-55,-39,12
-50,-38,14,Left-SupTempGyrus (22),-53,-39,12
-48,-38,14,Left-SupTempGyrus (22),-51,-39,12
-46,-38,14,Left-SupTempGyrus (22),-48,-39,12
-44,-38,14,Left-SupTempGyrus (22),-46,-39,12
-66,-36,14,Outside defined BAs,-69,-37,11
-64,-36,14,Left-SupTempGyrus (22),-67,-37,12
-62,-36,14,Left-SupTempGyrus (22),-65,-37,12
-60,-36,14,Left-SupTempGyrus (22),-63,-37,12
-58,-36,14,Left-SupTempGyrus (22),-61,-37,12
-56,-36,14,Left-SupTempGyrus (22),-59,-37,12
-54,-36,14,Left-SupTempGyrus (22),-57,-36,12
-52,-36,14,Left-SupTempGyrus (22),-55,-36,12
-50,-36,14,Left-SupTempGyrus (22),-53,-37,12
-48,-36,14,Left-SupTempGyrus (22),-51,-37,12
-46,-36,14,Left-SupTempGyrus (22),-48,-37,12
-44,-36,14,Left-PrimAuditory (41),-46,-37,12
-42,-36,14,Left-PrimAuditory (41),-44,-37,12
-66,-34,14,Outside defined BAs,-69,-34,12
-64,-34,14,Outside defined BAs,-67,-35,12
-62,-34,14,Left-SupTempGyrus (22),-65,-34,12
-60,-34,14,Left-SupTempGyrus (22),-63,-34,12
-58,-34,14,Left-SupTempGyrus (22),-61,-34,12
-56,-34,14,Left-SupTempGyrus (22),-59,-34,12
-54,-34,14,Left-SupTempGyrus (22),-57,-34,12
-52,-34,14,Left-SupTempGyrus (22),-55,-34,12
-50,-34,14,Left-SupTempGyrus (22),-53,-34,12
-48,-34,14,Left-SupTempGyrus (22),-51,-34,12
-46,-34,14,Left-PrimAuditory (41),-48,-34,12
-44,-34,14,Left-PrimAuditory (41),-46,-34,12
-42,-34,14,Left-PrimAuditory (41),-44,-34,12
-66,-32,14,Outside defined BAs,-69,-32,12
-64,-32,14,Outside defined BAs,-67,-32,12
-62,-32,14,Left-SupTempGyrus (22),-65,-32,12
-60,-32,14,Left-SupTempGyrus (22),-63,-32,12
-58,-32,14,Left-SupTempGyrus (22),-61,-32,12
-56,-32,14,Left-SupTempGyrus (22),-59,-32,12
-54,-32,14,Left-SupTempGyrus (22),-57,-32,12
-52,-32,14,Left-SupTempGyrus (22),-55,-32,12
-50,-32,14,Left-SupTempGyrus (22),-53,-32,12
-48,-32,14,Left-PrimAuditory (41),-51,-32,12
-46,-32,14,Left-PrimAuditory (41),-49,-32,11
-44,-32,14,Left-PrimAuditory (41),-46,-32,12
-42,-32,14,Left-SupramargGyr (40),-44,-32,12
-66,-30,14,Outside defined BAs,-69,-30,12
-64,-30,14,Left-SupTempGyrus (22),-67,-30,12
-62,-30,14,Left-SupTempGyrus (22),-65,-30,12
-60,-30,14,Left-SupTempGyrus (22),-63,-30,12
-58,-30,14,Left-SupTempGyrus (22),-61,-30,12
-56,-30,14,Left-SupTempGyrus (22),-59,-30,12
-54,-30,14,Left-SupTempGyrus (22),-57,-30,12
-52,-30,14,Left-SupTempGyrus (22),-55,-30,12
-50,-30,14,Left-PrimAuditory (41),-53,-30,12
-48,-30,14,Left-PrimAuditory (41),-51,-30,12
-66,-28,14,Outside defined BAs,-69,-28,12
-64,-28,14,Left-PrimAuditory (41),-67,-28,12
-62,-28,14,Left-PrimAuditory (41),-65,-28,12
-60,-28,14,Left-PrimAuditory (41),-63,-28,12
-58,-28,14,Left-PrimAuditory (41),-61,-28,12
-56,-28,14,Left-PrimAuditory (41),-59,-28,11
-54,-28,14,Left-PrimAuditory (41),-57,-28,11
-52,-28,14,Left-PrimAuditory (41),-55,-28,11
-50,-28,14,Left-PrimAuditory (41),-53,-28,12
-66,-26,14,Outside defined BAs,-69,-26,11
-64,-26,14,Left-PrimAuditory (41),-67,-26,12
-62,-26,14,Left-PrimAuditory (41),-65,-26,12
-60,-26,14,Left-PrimAuditory (41),-63,-26,11
-58,-26,14,Left-PrimAuditory (41),-61,-26,12
-56,-26,14,Left-PrimAuditory (41),-59,-26,12
-54,-70,16,Outside defined BAs,-55,-72,13
-52,-70,16,Left-VisualAssoc (19),-52,-72,13
-50,-70,16,Left-VisualAssoc (19),-50,-72,13
-48,-70,16,Left-VisualAssoc (19),-48,-72,13
-54,-68,16,Left-AngGyrus (39),-55,-69,13
-52,-68,16,Left-AngGyrus (39),-53,-69,13
-50,-68,16,Left-VisualAssoc (19),-51,-70,13
-48,-68,16,Left-VisualAssoc (19),-49,-70,13
-46,-68,16,Left-VisualAssoc (19),-46,-70,13
-44,-68,16,Left-VisualAssoc (19),-44,-70,13
-56,-66,16,Left-AngGyrus (39),-57,-67,13
-54,-66,16,Left-AngGyrus (39),-55,-67,13
-52,-66,16,Left-AngGyrus (39),-53,-67,13
-50,-66,16,Left-AngGyrus (39),-51,-67,13
-48,-66,16,Left-VisualAssoc (19),-49,-68,13
-46,-66,16,Left-VisualAssoc (19),-47,-68,13
-44,-66,16,Left-AngGyrus (39),-45,-68,13
-42,-66,16,Left-AngGyrus (39),-43,-68,13
-40,-66,16,Left-VisualAssoc (19),-40,-69,14
-58,-64,16,Left-AngGyrus (39),-59,-65,13
-56,-64,16,Left-AngGyrus (39),-57,-65,13
-54,-64,16,Left-AngGyrus (39),-55,-65,13
-52,-64,16,Left-AngGyrus (39),-53,-65,13
-50,-64,16,Left-AngGyrus (39),-51,-65,13
-48,-64,16,Left-AngGyrus (39),-49,-65,13
-46,-64,16,Left-AngGyrus (39),-47,-65,13
-44,-64,16,Left-AngGyrus (39),-45,-66,13
-42,-64,16,Left-AngGyrus (39),-43,-66,13
-40,-64,16,Left-AngGyrus (39),-41,-66,14
-58,-62,16,Left-AngGyrus (39),-59,-63,13
-56,-62,16,Left-AngGyrus (39),-57,-63,13
-54,-62,16,Left-AngGyrus (39),-55,-63,13
-52,-62,16,Left-AngGyrus (39),-53,-63,13
-50,-62,16,Left-AngGyrus (39),-51,-63,13
-48,-62,16,Left-AngGyrus (39),-49,-63,13
-46,-62,16,Left-AngGyrus (39),-47,-63,13
-44,-62,16,Left-AngGyrus (39),-45,-63,13
-42,-62,16,Left-AngGyrus (39),-43,-64,13
-60,-60,16,Outside defined BAs,-62,-61,13
-58,-60,16,Left-AngGyrus (39),-59,-61,13
-56,-60,16,Left-AngGyrus (39),-57,-61,13
-54,-60,16,Left-AngGyrus (39),-55,-61,13
-52,-60,16,Left-AngGyrus (39),-53,-61,13
-50,-60,16,Left-AngGyrus (39),-51,-61,13
-48,-60,16,Left-AngGyrus (39),-49,-61,13
-46,-60,16,Left-AngGyrus (39),-47,-61,13
-44,-60,16,Left-AngGyrus (39),-45,-61,13
-42,-60,16,Left-AngGyrus (39),-43,-62,14
-60,-58,16,Left-AngGyrus (39),-62,-59,13
-58,-58,16,Left-AngGyrus (39),-60,-59,13
-56,-58,16,Left-AngGyrus (39),-58,-59,13
-54,-58,16,Left-AngGyrus (39),-55,-59,13
-52,-58,16,Left-AngGyrus (39),-53,-59,13
-50,-58,16,Left-AngGyrus (39),-51,-59,13
-48,-58,16,Left-AngGyrus (39),-49,-59,13
-46,-58,16,Left-AngGyrus (39),-47,-59,13
-44,-58,16,Left-AngGyrus (39),-45,-59,13
-42,-58,16,Left-AngGyrus (39),-43,-59,14
-60,-56,16,Left-AngGyrus (39),-62,-57,13
-58,-56,16,Left-AngGyrus (39),-60,-57,13
-56,-56,16,Left-AngGyrus (39),-58,-57,13
-54,-56,16,Left-AngGyrus (39),-56,-57,13
-52,-56,16,Left-AngGyrus (39),-54,-57,13
-50,-56,16,Left-AngGyrus (39),-51,-57,13
-48,-56,16,Left-AngGyrus (39),-49,-57,13
-46,-56,16,Left-AngGyrus (39),-47,-57,13
-44,-56,16,Left-AngGyrus (39),-45,-57,14
-42,-56,16,Left-AngGyrus (39),-43,-57,14
-40,-56,16,Left-AngGyrus (39),-41,-57,14
-62,-54,16,Outside defined BAs,-64,-55,13
-60,-54,16,Left-AngGyrus (39),-62,-55,13
-58,-54,16,Left-AngGyrus (39),-60,-55,13
-56,-54,16,Left-AngGyrus (39),-58,-55,13
-54,-54,16,Left-AngGyrus (39),-56,-55,13
-52,-54,16,Left-AngGyrus (39),-54,-55,13
-50,-54,16,Left-AngGyrus (39),-52,-55,13
-48,-54,16,Left-AngGyrus (39),-50,-55,13
-46,-54,16,Left-AngGyrus (39),-47,-55,13
-44,-54,16,Left-AngGyrus (39),-45,-55,14
-42,-54,16,Left-AngGyrus (39),-43,-55,14
-40,-54,16,Left-AngGyrus (39),-41,-55,14
-64,-52,16,Outside defined BAs,-66,-53,13
-62,-52,16,Left-AngGyrus (39),-64,-53,13
-60,-52,16,Left-AngGyrus (39),-62,-53,13
-58,-52,16,Left-AngGyrus (39),-60,-53,13
-56,-52,16,Left-AngGyrus (39),-58,-53,13
-54,-52,16,Left-AngGyrus (39),-56,-53,13
-52,-52,16,Left-AngGyrus (39),-54,-53,13
-50,-52,16,Left-AngGyrus (39),-52,-53,13
-48,-52,16,Left-AngGyrus (39),-50,-53,13
-46,-52,16,Left-AngGyrus (39),-48,-53,14
-44,-52,16,Left-AngGyrus (39),-45,-53,14
-42,-52,16,Left-AngGyrus (39),-43,-53,14
-40,-52,16,Left-AngGyrus (39),-41,-53,14
-38,-52,16,Outside defined BAs,-39,-53,14
-64,-50,16,Outside defined BAs,-66,-51,13
-62,-50,16,Left-AngGyrus (39),-64,-51,13
-60,-50,16,Left-AngGyrus (39),-62,-51,13
-58,-50,16,Left-AngGyrus (39),-60,-51,13
-56,-50,16,Left-AngGyrus (39),-58,-51,13
-54,-50,16,Left-AngGyrus (39),-56,-51,13
-52,-50,16,Left-AngGyrus (39),-54,-51,13
-50,-50,16,Left-AngGyrus (39),-52,-51,13
-48,-50,16,Left-AngGyrus (39),-50,-51,14
-46,-50,16,Left-AngGyrus (39),-48,-51,14
-42,-50,16,Outside defined BAs,-44,-51,14
-40,-50,16,Outside defined BAs,-41,-51,14
-66,-48,16,Outside defined BAs,-69,-49,13
-64,-48,16,Outside defined BAs,-67,-49,13
-62,-48,16,Left-AngGyrus (39),-64,-49,13
-60,-48,16,Left-AngGyrus (39),-62,-49,13
-58,-48,16,Left-AngGyrus (39),-60,-49,13
-56,-48,16,Left-AngGyrus (39),-58,-49,13
-54,-48,16,Left-AngGyrus (39),-56,-49,13
-52,-48,16,Left-AngGyrus (39),-54,-49,14
-50,-48,16,Left-AngGyrus (39),-52,-49,14
-48,-48,16,Left-AngGyrus (39),-50,-49,14
-46,-48,16,Left-AngGyrus (39),-49,-49,14
-66,-46,16,Outside defined BAs,-69,-47,14
-64,-46,16,Outside defined BAs,-67,-47,14
-62,-46,16,Left-AngGyrus (39),-65,-47,14
-60,-46,16,Left-AngGyrus (39),-62,-47,14
-58,-46,16,Left-AngGyrus (39),-60,-47,14
-56,-46,16,Left-AngGyrus (39),-58,-47,14
-54,-46,16,Left-AngGyrus (39),-56,-47,14
-52,-46,16,Left-AngGyrus (39),-54,-47,14
-50,-46,16,Left-AngGyrus (39),-52,-47,14
-48,-46,16,Left-AngGyrus (39),-50,-47,14
-46,-46,16,Outside defined BAs,-48,-47,14
-66,-44,16,Outside defined BAs,-69,-45,14
-64,-44,16,Left-SupTempGyrus (22),-67,-45,14
-62,-44,16,Left-SupTempGyrus (22),-65,-45,14
-60,-44,16,Left-SupTempGyrus (22),-63,-45,14
-58,-44,16,Left-SupTempGyrus (22),-61,-45,14
-56,-44,16,Left-SupTempGyrus (22),-58,-45,14
-54,-44,16,Left-SupTempGyrus (22),-56,-45,14
-52,-44,16,Left-SupTempGyrus (22),-54,-45,14
-50,-44,16,Left-SupTempGyrus (22),-52,-45,14
-48,-44,16,Left-SupTempGyrus (22),-50,-45,14
-46,-44,16,Outside defined BAs,-48,-45,14
-44,-44,16,Outside defined BAs,-46,-45,14
-66,-42,16,Outside defined BAs,-69,-43,14
-64,-42,16,Left-SupTempGyrus (22),-67,-43,14
-62,-42,16,Left-SupTempGyrus (22),-65,-43,14
-60,-42,16,Left-SupTempGyrus (22),-63,-43,14
-58,-42,16,Left-SupTempGyrus (22),-61,-43,14
-56,-42,16,Left-SupTempGyrus (22),-59,-43,14
-54,-42,16,Left-SupTempGyrus (22),-56,-43,14
-52,-42,16,Left-SupTempGyrus (22),-54,-43,14
-50,-42,16,Left-SupTempGyrus (22),-52,-43,14
-48,-42,16,Left-SupTempGyrus (22),-50,-43,14
-46,-42,16,Left-SupTempGyrus (22),-48,-43,14
-44,-42,16,Outside defined BAs,-46,-43,14
-42,-42,16,Outside defined BAs,-44,-43,13
-66,-40,16,Outside defined BAs,-69,-41,14
-64,-40,16,Left-SupTempGyrus (22),-67,-41,14
-62,-40,16,Left-SupTempGyrus (22),-65,-41,14
-60,-40,16,Left-SupTempGyrus (22),-63,-41,14
-58,-40,16,Left-SupTempGyrus (22),-61,-41,14
-56,-40,16,Left-SupTempGyrus (22),-59,-41,14
-54,-40,16,Left-SupTempGyrus (22),-57,-41,14
-52,-40,16,Left-SupTempGyrus (22),-54,-41,14
-50,-40,16,Left-SupTempGyrus (22),-52,-41,14
-48,-40,16,Left-SupTempGyrus (22),-50,-41,14
-46,-40,16,Left-SupTempGyrus (22),-48,-41,14
-44,-40,16,Left-SupTempGyrus (22),-46,-41,14
-42,-40,16,Outside defined BAs,-44,-41,14
-40,-40,16,Outside defined BAs,-42,-41,13
-66,-38,16,Outside defined BAs,-69,-39,14
-64,-38,16,Left-SupTempGyrus (22),-67,-39,14
-62,-38,16,Left-SupTempGyrus (22),-65,-39,14
-60,-38,16,Left-SupTempGyrus (22),-64,-39,14
-58,-38,16,Left-SupTempGyrus (22),-62,-39,14
-56,-38,16,Left-SupTempGyrus (22),-59,-39,14
-54,-38,16,Left-SupTempGyrus (22),-57,-39,14
-52,-38,16,Left-SupTempGyrus (22),-55,-39,14
-50,-38,16,Left-SupTempGyrus (22),-52,-39,14
-48,-38,16,Left-SupTempGyrus (22),-50,-39,14
-46,-38,16,Left-SupTempGyrus (22),-48,-39,14
-44,-38,16,Left-SupTempGyrus (22),-46,-39,13
-42,-38,16,Left-SupTempGyrus (22),-44,-39,14
-40,-38,16,Left-SupTempGyrus (22),-42,-39,14
-38,-38,16,Outside defined BAs,-40,-39,14
-66,-36,16,Outside defined BAs,-69,-37,14
-64,-36,16,Left-SupTempGyrus (22),-67,-37,14
-62,-36,16,Left-SupTempGyrus (22),-65,-37,14
-60,-36,16,Left-SupTempGyrus (22),-63,-37,14
-58,-36,16,Left-SupTempGyrus (22),-61,-37,14
-56,-36,16,Left-SupTempGyrus (22),-59,-37,14
-54,-36,16,Left-SupTempGyrus (22),-57,-37,14
-52,-36,16,Left-SupTempGyrus (22),-55,-37,14
-50,-36,16,Left-SupTempGyrus (22),-53,-37,14
-48,-36,16,Left-SupTempGyrus (22),-50,-37,14
-46,-36,16,Left-SupTempGyrus (22),-48,-37,14
-44,-36,16,Left-SupTempGyrus (22),-46,-37,14
-42,-36,16,Left-SupTempGyrus (22),-44,-37,14
-40,-36,16,Left-SupTempGyrus (22),-42,-37,14
-66,-34,16,Outside defined BAs,-69,-35,14
-64,-34,16,Left-SupTempGyrus (22),-67,-35,14
-62,-34,16,Left-SupTempGyrus (22),-65,-35,14
-60,-34,16,Left-SupTempGyrus (22),-63,-35,14
-58,-34,16,Left-SupTempGyrus (22),-61,-35,14
-56,-34,16,Left-SupTempGyrus (22),-59,-35,14
-54,-34,16,Left-SupTempGyrus (22),-57,-35,14
-52,-34,16,Left-SupTempGyrus (22),-55,-35,14
-50,-34,16,Left-SupTempGyrus (22),-53,-35,13
-48,-34,16,Left-SupTempGyrus (22),-50,-35,14
-46,-34,16,Left-PrimAuditory (41),-48,-35,14
-44,-34,16,Left-PrimAuditory (41),-46,-35,14
-42,-34,16,Left-SupramargGyr (40),-44,-35,14
-66,-32,16,Outside defined BAs,-69,-33,13
-64,-32,16,Outside defined BAs,-67,-33,13
-62,-32,16,Left-SupTempGyrus (22),-65,-33,13
-60,-32,16,Left-SupTempGyrus (22),-63,-33,13
-58,-32,16,Left-SupTempGyrus (22),-61,-33,13
-56,-32,16,Left-SupTempGyrus (22),-59,-33,13
-54,-32,16,Left-SupTempGyrus (22),-57,-33,14
-52,-32,16,Left-SupTempGyrus (22),-55,-33,14
-50,-32,16,Left-SupTempGyrus (22),-53,-33,14
-48,-32,16,Left-SupTempGyrus (22),-51,-33,14
-46,-32,16,Left-PrimAuditory (41),-48,-33,14
-44,-32,16,Left-SupramargGyr (40),-46,-33,14
-42,-32,16,Left-SupramargGyr (40),-44,-33,14
-66,-30,16,Outside defined BAs,-69,-31,14
-64,-30,16,Outside defined BAs,-67,-31,14
-62,-30,16,Left-SupTempGyrus (22),-65,-30,14
-60,-30,16,Left-SupTempGyrus (22),-63,-30,14
-58,-30,16,Left-SupTempGyrus (22),-61,-30,14
-56,-30,16,Left-SupTempGyrus (22),-59,-30,14
-54,-30,16,Left-SupTempGyrus (22),-57,-30,14
-52,-30,16,Left-SupTempGyrus (22),-55,-30,14
-50,-30,16,Left-PrimAuditory (41),-53,-30,14
-48,-30,16,Left-PrimAuditory (41),-51,-30,14
-46,-30,16,Left-SupramargGyr (40),-48,-30,14
-64,-28,16,Outside defined BAs,-67,-28,14
-62,-28,16,Left-PrimAuditory (41),-65,-28,14
-60,-28,16,Left-PrimAuditory (41),-63,-28,14
-58,-28,16,Left-PrimAuditory (41),-61,-28,14
-56,-28,16,Left-PrimAuditory (41),-59,-28,14
-54,-28,16,Left-PrimAuditory (41),-57,-28,14
-52,-28,16,Left-PrimAuditory (41),-55,-28,14
-50,-28,16,Left-SupramargGyr (40),-53,-28,14
-48,-28,16,Left-SupramargGyr (40),-51,-28,15
-64,-26,16,Outside defined BAs,-67,-26,14
-62,-26,16,Left-PrimAuditory (41),-65,-26,14
-60,-26,16,Left-SupramargGyr (40),-63,-26,14
-58,-26,16,Left-SupramargGyr (40),-61,-26,14
-56,-26,16,Left-SupramargGyr (40),-59,-26,14
-48,-76,18,Left-VisualAssoc (19),-48,-78,16
-46,-76,18,Left-VisualAssoc (19),-46,-78,16
-50,-74,18,Left-VisualAssoc (19),-50,-76,16
-48,-74,18,Left-VisualAssoc (19),-48,-76,16
-46,-74,18,Left-VisualAssoc (19),-46,-76,16
-44,-74,18,Left-VisualAssoc (19),-44,-76,16
-52,-72,18,Outside defined BAs,-52,-74,16
-50,-72,18,Left-VisualAssoc (19),-50,-74,16
-48,-72,18,Left-VisualAssoc (19),-48,-74,16
-46,-72,18,Left-VisualAssoc (19),-46,-74,16
-44,-72,18,Left-VisualAssoc (19),-44,-74,16
-42,-72,18,Left-VisualAssoc (19),-42,-74,16
-54,-70,18,Left-AngGyrus (39),-54,-72,16
-52,-70,18,Left-AngGyrus (39),-52,-72,16
-50,-70,18,Left-AngGyrus (39),-50,-72,16
-48,-70,18,Left-AngGyrus (39),-48,-72,16
-46,-70,18,Left-AngGyrus (39),-46,-72,16
-44,-70,18,Left-AngGyrus (39),-44,-72,16
-42,-70,18,Left-VisualAssoc (19),-42,-72,16
-40,-70,18,Left-VisualAssoc (19),-40,-72,16
-54,-68,18,Left-AngGyrus (39),-55,-70,16
-52,-68,18,Left-AngGyrus (39),-53,-70,16
-50,-68,18,Left-AngGyrus (39),-50,-70,16
-48,-68,18,Left-AngGyrus (39),-48,-70,16
-46,-68,18,Left-AngGyrus (39),-46,-70,16
-44,-68,18,Left-AngGyrus (39),-44,-70,16
-42,-68,18,Left-AngGyrus (39),-42,-70,16
-40,-68,18,Left-VisualAssoc (19),-40,-70,16
-56,-66,18,Left-AngGyrus (39),-57,-68,16
-54,-66,18,Left-AngGyrus (39),-55,-68,16
-52,-66,18,Left-AngGyrus (39),-53,-68,16
-50,-66,18,Left-AngGyrus (39),-51,-68,16
-48,-66,18,Left-AngGyrus (39),-49,-68,16
-46,-66,18,Left-AngGyrus (39),-47,-68,16
-44,-66,18,Left-AngGyrus (39),-44,-68,16
